都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,lat,lon,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,バリアフリー情報,URL,備考
472115,,沖縄県,沖縄市,沖縄県中部合同庁舎,,,,沖縄市美原1-6-34,,127.819945,26.347306,,,,,,,,,,,https://www.pref.okinawa.jp/site/somu/kanzai/chosha/tyuubu.html,県庁舎
472123,,沖縄県,豊見城市,豊見城団地県改良住宅,,,,豊見城市字平良188-44,,127.696437,26.169167,,,,,,,,,,,,県公営住宅
472123,,沖縄県,豊見城市,上田団地,,,,豊見城市上田23,,127.684004,26.174795,,,,,,,,,,,,県公営住宅
472123,,沖縄県,豊見城市,真玉橋市街地住宅,,,,豊見城市真玉橋299-1,,127.688072,26.192037,,,,,,,,,,,,県公営住宅
472123,,沖縄県,豊見城市,豊見城高層住宅,,,,豊見城市豊見城979-1,,127.681494,26.192426,,,,,,,,,,,,県公営住宅
472123,,沖縄県,豊見城市,翁長高層住宅,,,,豊見城市翁長717-1,,127.672097,26.154754,,,,,,,,,,,,県公営住宅
472123,,沖縄県,豊見城市,渡橋名団地,,,,豊見城市渡橋名160,,127.676702,26.167006,,,,,,,,,,,,県公営住宅
472123,,沖縄県,豊見城市,豊見城団地,,,,豊見城市平良158-9,,127.697926,26.169921,,,,,,,,,,,,県公営住宅
472123,,沖縄県,豊見城市,沖縄県警察運転免許センター,,,,豊見城市字豊崎3-22,,127.656107,26.155513,098-851-1000,,,,,,,,,,http://www.police.pref.okinawa.jp/docs/2015022800161/,
472131,,沖縄県,うるま市,石川団地,,,,うるま市石川伊波331,,127.821779,26.417888,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,東恩納団地,,,,うるま市石川東恩納990,,127.822607,26.406359,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,石川第２団地,,,,うるま市石川伊波1482,,127.808739,26.426926,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,赤道団地（建替中）,,,,うるま市赤道957-47,,127.829141,26.361253,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,松原団地,,,,うるま市具志川3512,,127.863319,26.35972,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,大原団地,,,,うるま市赤道768-1,,127.833647,26.359903,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,川原団地,,,,うるま市田場309-1,,127.869144,26.364972,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,具志川東団地,,,,うるま市具志川2888,,127.861839,26.361442,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,兼原高層住宅,,,,うるま市兼箇段1311-1,,127.842443,26.361828,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,与那城団地,,,,うるま市与那城西原1040-4,,127.888239,26.327132,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,勝連団地,,,,うるま市勝連南風原2930,,127.879567,26.332704,,,,,,,,,,,,県公営住宅
472131,,沖縄県,うるま市,衛生環境研究所,,,,うるま市字兼箇段17-1,,127.833723,26.376902,098-987-8211,,,,,,,,,,http://www.pref.okinawa.jp/site/hoken/eiken/,
472131,,沖縄県,うるま市,家畜衛生試験場,,,,うるま市兼箇段3番地1,,127.835441,26.378684,098-979-0260,,,,,,,,,,https://www.pref.okinawa.jp/site/norin/eiseishiken/index.html,
472131,,沖縄県,うるま市,工業技術センター,,,,うるま市字州崎12-2,,127.85016,26.336894,098-929-0111,,,,,,,,,,http://www.pref.okinawa.lg.jp/site/shoko/kogyo,
472131,,沖縄県,うるま市,具志川職業能力開発校,,,,うるま市字兼箇段1945,,127.830858,26.364799,098-973-5954,,,,,,,,,,http://www.pref.okinawa.lg.jp/site/shoko/shokuno-gskw/index.html,
472131,,沖縄県,うるま市,具志川浄化センター（みずクリン具志川）,,,,うるま市州崎1,,127.844487,26.334003,098-938-8630,,,,,,,,,,http://www.pref.okinawa.jp/site/doboku/gesuikan/shomu/gushikawa.html,
472131,,沖縄県,うるま市,石川浄水管理事務所（石川浄水場）,,,,うるま市石川東恩納崎1（2階）,,127.837494,26.41648,098-964-3257,,,,,,,,,,http://www.eb.pref.okinawa.jp/water/72/186#a03,
472131,,沖縄県,うるま市,水質管理事務所,,,,うるま市石川東恩納崎1（1階）,,127.837494,26.41648,098-989-1012,,,,,,,,,,http://www.eb.pref.okinawa.jp/water/72/188#a_suishitsu,
472131,,沖縄県,うるま市,中部病院,,,,うるま市宮里281,,127.834831,26.354635,098-973-4111,,,,,,,,,,http://www.hosp.pref.okinawa.jp/chubu,
472131,,沖縄県,うるま市,石川青少年の家,,,,うるま市石川3491-2,,127.835016,26.445745,098-964-3263,,,,,,,,,,http://unai-sc.net,
472131,,沖縄県,うるま市,倉敷ダム管理所,,,,うるま市石川楚南879-1,,127.805498,26.391791,098-938-9325,,,,,,,,,,http://www.pref.okinawa.jp/site/doboku/doboku-chubu/kurashiki.html,
472140,,沖縄県,宮古島市,平良北団地（建替中）,,,,宮古島市平良西仲宗根531,,125.291442,24.808201,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,平良南団地（建替中）,,,,宮古島市平良下里244,,125.271741,24.801773,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,平良東団地,,,,宮古島市平良東仲宗根922,,125.298005,24.798555,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,平良東第２団地,,,,宮古島市平良東仲宗根949-1,,125.299377,24.79808,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,西里団地,,,,宮古島市平良西里935-8,,125.296942,24.794422,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,久貝団地,,,,宮古島市平良久貝1013,,125.275416,24.79168,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,西仲団地,,,,宮古島市平良西仲宗根328,,125.285637,24.809054,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,平良団地,,,,宮古島市平良下里228-1,,125.272411,24.801268,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,城辺団地,,,,宮古島市城辺長間704,,125.353329,24.733808,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,下地団地,,,,宮古島市下地上地634-47,,125.283312,24.749597,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,上野団地,,,,宮古島市上野野原716-1,,125.329814,24.74445,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,上野第２団地,,,,宮古島市上野野原715-4,,125.328961,24.7439,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,伊良部団地,,,,宮古島市伊良部伊良部1491-14,,125.175194,24.817091,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,伊良部第２団地,,,,宮古島市伊良部佐和田1546,,125.161675,24.83872,,,,,,,,,,,,県公営住宅
472140,,沖縄県,宮古島市,宮古事務所,,,,宮古島市平良西里1125（宮古合同庁舎）,,125.292642,24.791709,0980-72-2551,,,,,,,,,,http://www.pref.okinawa.lg.jp/site/somu/miyako/index.html,
472140,,沖縄県,宮古島市,宮古福祉事務所,,,,宮古島市平良字西里1125　宮古合同庁舎２階,,125.292642,24.791709,0980-72-3771,,,,,,,,,,https://www.pref.okinawa.jp/site/kodomo/fukushi-miyako/index.html,
472140,,沖縄県,宮古島市,宮古保健所,,,,宮古島市平良字東仲宗根476,,125.288013,24.803456,0980-72-2420,,,,,,,,,,http://www.pref.okinawa.jp/site/hoken/hoken-miyako/,
472140,,沖縄県,宮古島市,宮古農林水産振興センター,,,,宮古島市平良字西里1125（宮古合同庁舎）,,125.292642,24.791709,0980-72-2552,,,,,,,,,,http://www.pref.okinawa.jp/site/norin/norin-miyako,
472140,,沖縄県,宮古島市,宮古家畜保健衛生所（宮古農林水産振興センター家畜保健衛生課）,,,,宮古島市平良字西里1951,,125.324396,24.775353,0980-72-3321,,,,,,,,,,http://www.pref.okinawa.jp/site/norin/norin-miyako-kaho/index.html,
472140,,沖縄県,宮古島市,農業研究センター　宮古島支所,,,,宮古島市平良西里2071-40,,125.331929,24.771485,0980-72-3148,,,,,,,,,,http://www.pref.okinawa.jp/site/norin/noken-miyako/index.html,
472140,,沖縄県,宮古島市,宮古土木事務所,,,,宮古島市平良西里1125（宮古合同庁舎）,,125.292642,24.791709,0980-72-2769,,,,,,,,,,http://www.pref.okinawa.jp/site/doboku/doboku-miyako,
472140,,沖縄県,宮古島市,下地島空港管理事務所,,,,宮古島市伊良部佐和田1739,,125.149401,24.826945,0980-78-4184,,,,,,,,,,http://www.pref.okinawa.jp/site/doboku/kuko-shimoji,
472140,,沖縄県,宮古島市,宮古病院,,,,宮古島市平良字下里427-1,,125.276336,24.799358,0980-72-3151,,,,,,,,,,http://www.hosp.pref.okinawa.jp/miyako,
472140,,沖縄県,宮古島市,宮古教育事務所,,,,宮古島市平良西里1125（宮古合同庁舎）,,125.292642,24.791709,0980-72-3222,,,,,,,,,,http://www.pref.okinawa.jp/edu/miyako/madoguchi/jimusho/miyako,
472140,,沖縄県,宮古島市,宮古青少年の家,,,,宮古島市平良東仲宗根添1164,,125.315072,24.80422,0980-72-8883,,,,,,,,,,http://www.miyako-banzu.com/miyako,
472140,,沖縄県,宮古島市,沖縄県宮古合同庁舎,,,,宮古島市平良字西里1125,,125.292642,24.791709,,,,,,,,,,,http://www.pref.okinawa.jp/site/somu/miyako/shinko/cyousyanyuukyokikan.html,県庁舎
472158,,沖縄県,南城市,親慶原団地,,,,南城市玉城親慶原123,,127.782404,26.156218,,,,,,,,,,,,県公営住宅
472158,,沖縄県,南城市,知念団地,,,,南城市知念知念118-2,,127.819703,26.164507,,,,,,,,,,,,県公営住宅
472158,,沖縄県,南城市,新開団地,,,,南城市佐敷新開1-315,,127.778592,26.175122,,,,,,,,,,,,県公営住宅
472158,,沖縄県,南城市,新開第２団地,,,,南城市佐敷新開1-236,,127.776742,26.178144,,,,,,,,,,,,県公営住宅
472158,,沖縄県,南城市,仲伊保団地,,,,南城市佐敷仲伊保461-1,,127.799557,26.179519,,,,,,,,,,,,県公営住宅
472158,,沖縄県,南城市,大里団地,,,,南城市大里仲間1-2,,127.744865,26.179021,,,,,,,,,,,,県公営住宅
472158,,沖縄県,南城市,大里第２団地,,,,南城市大里大城2525,,127.752306,26.175168,,,,,,,,,,,,県公営住宅
472158,,沖縄県,南城市,動物愛護管理センター,,,,南城市大里字大里2000,,127.754562,26.183939,098-945-3043,,,,,,,,,,http://aniwel-pref.okinawa/,
472158,,沖縄県,南城市,中央食肉衛生検査所,,,,南城市大里字大里2015,,127.753779,26.184731,098-945-3000,,,,,,,,,,http://www.pref.okinawa.jp/site/hoken/shokuniku-chuo,
472158,,沖縄県,南城市,中央家畜保健衛生所,,,,南城市大里平良2505,,127.748345,26.179344,098-945-2297,,,,,,,,,,http://www.pref.okinawa.jp/site/norin/kaho-chuo/index.html,
472158,,沖縄県,南城市,玉城青少年の家,,,,南城市玉城字玉城420,,127.782661,26.143606,098-948-1513,,,,,,,,,,http://www.okinawa-nanjo-youthhome.jp,
472158,,沖縄県,南城市,南部東道路建設現場事務所,,,,南城市大里字仲間1112-2,,127.747433,26.17522,098-944-5155,,,,,,,,,,https://www.pref.okinawa.lg.jp/site/doboku/doboku-nan/nanbuhigashi/nanbuhigashi_index.html,
473014,,沖縄県,国頭村,家畜改良センター,,,,国頭村字安田1477,,128.296581,26.741742,0980-41-7132,,,,,,,,,,http://www.pref.okinawa.jp/site/norin/kachikukai/nyugyu/nyugyu.html,
473031,,沖縄県,東村,北大東団地,,,,北大東村南247-6,,131.316493,25.934457,,,,,,,,,,,,県公営住宅
473065,,沖縄県,今帰仁村,畜産研究センター,,,,今帰仁村字諸志2009-5,,127.939102,26.686677,0980-56-5142,,,,,,,,,,http://www.pref.okinawa.jp/site/norin/chikuken,
473081,,沖縄県,本部町,栽培漁業センター,,,,本部町字大浜853-1,,127.881043,26.654651,0980-47-5411,,,,,,,,,,http://www.pref.okinawa.jp/site/norin/saibai,
473243,,沖縄県,読谷村,比謝団地,,,,読谷村比謝338-1,,127.753327,26.379093,,,,,,,,,,,,県公営住宅
473243,,沖縄県,読谷村,波平団地,,,,読谷村波平892,,127.728539,26.406334,,,,,,,,,,,,県公営住宅
473251,,沖縄県,嘉手納町,嘉手納高層住宅,,,,嘉手納町水釜566-1,,127.747531,26.36232,,,,,,,,,,,,県公営住宅
473260,,沖縄県,北谷町,砂辺団地,,,,北谷町宮城1-28,,127.750487,26.325777,,,,,,,,,,,,県公営住宅
473260,,沖縄県,北谷町,北谷団地,,,,北谷町吉原177,,127.784033,26.317292,,,,,,,,,,,,県公営住宅
473260,,沖縄県,北谷町,桑江高層住宅,,,,北谷町桑江519-2,,127.774291,26.326652,,,,,,,,,,,,県公営住宅
473260,,沖縄県,北谷町,美浜高層住宅,,,,北谷町美浜14-1,,127.756195,26.321152,,,,,,,,,,,,県公営住宅
473260,,沖縄県,北谷町,北谷浄水管理事務所（北谷浄水場）,,,,北谷町字宮城1-27,,127.747474,26.323043,098-936-7796,,,,,,,,,,http://www.eb.pref.okinawa.jp/water/72/186#a04,
473260,,沖縄県,北谷町,海水淡水化センター,,,,北谷町字宮城1-27,,127.746775,26.323189,098-936-5257,,,,,,,,,,http://www.eb.pref.okinawa.jp/opeb/43/44,
473278,,沖縄県,北中城村,中城公園,,,,沖縄県北中城村字荻道平田原370-2,,127.792595,26.288225,098-935-2666,,,,,,,,,,https://www.pref.okinawa.jp/site/doboku/koen/ryokuchi/nakagusukukoen.html,県営都市公園
473278,,沖縄県,北中城村,北中城団地,,,,北中城村熱田2070-3,,127.811328,26.2961,,,,,,,,,,,,県公営住宅
473286,,沖縄県,中城村,中城団地,,,,中城村津覇1366,,127.781958,26.251778,,,,,,,,,,,,県公営住宅
473286,,沖縄県,中城村,中城第２団地,,,,中城村伊舎堂430,,127.802869,26.277551,,,,,,,,,,,,県公営住宅
473286,,沖縄県,中城村,消防学校,,,,中城村字北上原910,,127.777819,26.263629,098-895-7123,,,,,,,,,,http://www.pref.okinawa.lg.jp/site/chijiko/shobo_sch/index.html,
473294,,沖縄県,西原町,内間団地,,,,西原町内間411-2,,127.768562,26.234713,,,,,,,,,,,,県公営住宅
473294,,沖縄県,西原町,西原団地,,,,西原町小波津44,,127.753551,26.226927,,,,,,,,,,,,県公営住宅
473294,,沖縄県,西原町,幸地高層住宅,,,,西原町幸地981,,127.734138,26.228282,,,,,,,,,,,,県公営住宅
473294,,沖縄県,西原町,坂田高層住宅,,,,西原町幸地146-1,,127.746367,26.234457,,,,,,,,,,,,県公営住宅
473294,,沖縄県,西原町,西原浄化センター（みずクリン西原）,,,,西原町字小那覇875-10,,127.778943,26.219766,098-871-9807,,,,,,,,,,http://www.pref.okinawa.jp/site/doboku/gesuikan/shomu/nishihara.html,
473294,,沖縄県,西原町,西原浄水管理事務所（西原浄水場）,,,,西原町小那覇1336,,127.777492,26.234175,098-945-4404,,,,,,,,,,http://www.eb.pref.okinawa.jp/water/72/186#a05,
473294,,沖縄県,西原町,埋蔵文化財センター,,,,西原町字上原193-7,,127.759623,26.243622,098-835-8751,,,,,,,,,,http://www.pref.okinawa.jp/edu/maizo/madoguchi/soshiki/maizo,
473481,,沖縄県,与那原町,須利原団地,,,,与那原町与那原2941-2,,127.750832,26.202418,,,,,,,,,,,,県公営住宅
473481,,沖縄県,与那原町,与那原団地,,,,与那原町与那原3237,,127.755357,26.197236,,,,,,,,,,,,県公営住宅
473481,,沖縄県,与那原町,与那原第２団地,,,,与那原町板良敷674,,127.77092,26.191237,,,,,,,,,,,,県公営住宅
473502,,沖縄県,南風原町,南風原団地（建替中）,,,,南風原町兼城711,,127.729574,26.189947,,,,,,,,,,,,県公営住宅
473502,,沖縄県,南風原町,南風原第２団地（建替中）,,,,南風原町兼城540,,127.719655,26.194805,,,,,,,,,,,,県公営住宅
473502,,沖縄県,南風原町,南部福祉事務所,,,,南風原町宮平212,,127.738852,26.199478,098-889-6351,,,,,,,,,,http://www.pref.okinawa.jp/site/kodomo/fukushi-nan/index.html,
473502,,沖縄県,南風原町,計量検定所,,,,南風原町字新川272-5,,127.725028,26.206729,098-889-2775,,,,,,,,,,http://www.pref.okinawa.jp/site/kodomo/keiryo/index.html,
473502,,沖縄県,南風原町,南部保健所,,,,南風原町宮平212,,127.738816,26.199079,098-889-6351,,,,,,,,,,http://www.pref.okinawa.jp/site/hoken/hoken-nan/,
473502,,沖縄県,南風原町,総合精神保健福祉センター,,,,南風原町字宮平212-3,,127.738136,26.199322,098-888-1443,,,,,,,,,,http://www.pref.okinawa.lg.jp/site/hoken/seishinhoken/index.html,
473502,,沖縄県,南風原町,南部農業改良普及センター,,,,南風原町字山川517,,127.726851,26.18149,098-889-3515,,,,,,,,,,http://www.pref.okinawa.jp/site/norin/nokai-nan/index.html,
473502,,沖縄県,南風原町,工芸振興センター,,,,南風原町字照屋213,,127.722613,26.185898,098-889-1186,,,,,,,,,,https://www.pref.okinawa.lg.jp/site/shoko/kogeicenter/sankoukoudokougei1.html,
473502,,沖縄県,南風原町,南部医療センター・こども医療センター,,,,南風原町字新川118-1,,127.723829,26.205738,098-888-0123,,,,,,,,,,http://www.hosp.pref.okinawa.jp/nanbu,
473502,,沖縄県,南風原町,精和病院,,,,南風原町字新川260,,127.7279,26.206933,098-889-1390,,,,,,,,,,http://www.hosp.pref.okinawa.jp/seiwa,
473545,,沖縄県,座間味村,座間味ダム管理所,,,,座間味村字座間味825-2,,127.304454,26.232021,098-987-2837,,,,,,,,,,https://www.pref.okinawa.jp/site/doboku/doboku-nan/zamami.html,
473596,,沖縄県,伊平屋村,我喜屋ダム管理所,,,,伊平屋村字我喜屋818,,127.959308,27.025993,0980-46-2673,,,,,,,,,,https://www.pref.okinawa.jp/site/doboku/doboku-hoku/gakiya.html,
473618,,沖縄県,久米島町,海洋深層水研究所,,,,久米島町字真謝500-1,,126.8123,26.356795,098-896-8655,,,,,,,,,,https://www.pref.okinawa.lg.jp/site/norin/shinsosuiken/index.html,
473618,,沖縄県,久米島町,儀間ダム管理所,,,,久米島町比嘉2161-4,,126.788548,26.346445,098-896-8900,,,,,,,,,,http://www.pref.okinawa.jp/site/doboku/doboku-nan/gima.html,
473626,,沖縄県,八重瀬町,伊覇団地,,,,八重瀬町伊覇161番1,,127.71852,26.16148,,,,,,,,,,,,県公営住宅
473626,,沖縄県,八重瀬町,外間団地,,,,八重瀬町宜次644-4,,127.717415,26.174354,,,,,,,,,,,,県公営住宅
473626,,沖縄県,八重瀬町,外間高層住宅,,,,八重瀬町外間176-1,,127.715365,26.176468,,,,,,,,,,,,県公営住宅
473626,,沖縄県,八重瀬町,大頓団地,,,,八重瀬町大頓1331,,127.734967,26.128491,,,,,,,,,,,,県公営住宅
473626,,沖縄県,八重瀬町,長毛団地,,,,八重瀬町長毛345,,127.757243,26.128753,,,,,,,,,,,,県公営住宅
473626,,沖縄県,八重瀬町,屋宜原団地,,,,八重瀬町字屋宜原208-2,,127.725478,26.163722,,,,,,,,,,,,県公営住宅
473626,,沖縄県,八重瀬町,島尻教育事務所,,,,八重瀬町東風平920-1,,127.724269,26.150097,098-998-4416,,,,,,,,,,http://www.pref.okinawa.jp/edu/shimajiri/madoguchi/jimusho/shimajiri,
